gene,ensembl_id,gene_weight,max_l2g_score,mean_l2g_score,n_credible_sets,study,score_interpretation,selection_rule
ZNF475,ENSG00000250803,0.7190713882446289,0.7190713882446289,0.7190713882446289,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ATP2B1,ENSG00000070961,0.718660295009613,0.718660295009613,0.718660295009613,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NOL4L,ENSG00000197183,0.7177625894546509,0.7177625894546509,0.7177625894546509,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ITPK1,ENSG00000100605,0.7169747352600098,0.7169747352600098,0.7169747352600098,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
YAP1,ENSG00000137693,0.716006875038147,0.716006875038147,0.716006875038147,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
HIC1,ENSG00000177374,0.7153100371360779,0.7153100371360779,0.7153100371360779,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
HTRA1,ENSG00000166033,0.7131948471069336,0.7131948471069336,0.7131948471069336,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MAPKAPK2,ENSG00000162889,0.7122257351875305,0.7122257351875305,0.7122257351875305,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PRDM16,ENSG00000142611,0.7070345878601074,0.7070345878601074,0.7070345878601074,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KIF26B,ENSG00000162849,0.7058925032615662,0.7058925032615662,0.7058925032615662,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SUGCT,ENSG00000175600,0.7030277848243713,0.7030277848243713,0.7030277848243713,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CTAGE1,ENSG00000212710,0.6982961297035217,0.6982961297035217,0.6982961297035217,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RNF213,ENSG00000173821,0.6945760250091553,0.6945760250091553,0.6945760250091553,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ADAMTSL4,ENSG00000143382,0.6877474784851074,0.6877474784851074,0.6877474784851074,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TRPM8,ENSG00000144481,0.6826503872871399,0.6826503872871399,0.6826503872871399,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IFT43,ENSG00000119650,0.6825723648071289,0.6825723648071289,0.6825723648071289,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SSBP2,ENSG00000145687,0.675929844379425,0.675929844379425,0.675929844379425,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LINGO2,ENSG00000174482,0.67091304063797,0.67091304063797,0.67091304063797,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TJP2,ENSG00000119139,0.660538911819458,0.660538911819458,0.660538911819458,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GPR26,ENSG00000154478,0.6556367874145508,0.6556367874145508,0.6556367874145508,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ENSG00000300293,ENSG00000300293,0.654663622379303,0.654663622379303,0.654663622379303,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ASTN2,ENSG00000148219,0.6286830902099609,0.6286830902099609,0.6286830902099609,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MLXIPL,ENSG00000009950,0.6179195046424866,0.6179195046424866,0.6179195046424866,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CNNM2,ENSG00000148842,0.6072201728820801,0.6072201728820801,0.6072201728820801,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TMEM51,ENSG00000171729,0.5913349390029907,0.5913349390029907,0.5913349390029907,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ROBO1,ENSG00000169855,0.5874826312065125,0.5874826312065125,0.5874826312065125,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RIMS1,ENSG00000079841,0.5770121216773987,0.5770121216773987,0.5770121216773987,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CARF,ENSG00000138380,0.5747218728065491,0.5747218728065491,0.5747218728065491,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MEF2D,ENSG00000116604,0.5726462006568909,0.5726462006568909,0.5726462006568909,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GPR149,ENSG00000174948,0.5688682794570923,0.5688682794570923,0.5688682794570923,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MLLT10,ENSG00000078403,0.5615015625953674,0.5615015625953674,0.5615015625953674,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PLCE1,ENSG00000138193,0.5607592463493347,0.5607592463493347,0.5607592463493347,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
B9D2,ENSG00000123810,0.5441945195198059,0.5441945195198059,0.5441945195198059,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
INPP5B,ENSG00000204084,0.5367459654808044,0.5367459654808044,0.5367459654808044,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FECH,ENSG00000066926,0.5298855304718018,0.5298855304718018,0.5298855304718018,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ANKRD36C,ENSG00000174501,0.5229304432868958,0.5229304432868958,0.5229304432868958,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TMPO,ENSG00000120802,0.5155117511749268,0.5155117511749268,0.5155117511749268,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GJA1,ENSG00000152661,0.5093671083450317,0.5093671083450317,0.5093671083450317,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LRP1,ENSG00000123384,0.49910157918930054,0.49910157918930054,0.49910157918930054,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SKOR2,ENSG00000215474,0.49816733598709106,0.49816733598709106,0.49816733598709106,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NKX2-5,ENSG00000183072,0.48929062485694885,0.48929062485694885,0.48929062485694885,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ARID4A,ENSG00000032219,0.48802074790000916,0.48802074790000916,0.48802074790000916,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PDE4B,ENSG00000184588,0.4860028922557831,0.4860028922557831,0.4860028922557831,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PHB1,ENSG00000167085,0.48493894934654236,0.48493894934654236,0.48493894934654236,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ZNF654,ENSG00000175105,0.48145565390586853,0.48145565390586853,0.48145565390586853,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
POC5,ENSG00000152359,0.4778319299221039,0.4778319299221039,0.4778319299221039,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SETD4,ENSG00000185917,0.47186583280563354,0.47186583280563354,0.47186583280563354,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TIGD6,ENSG00000164296,0.4352304935455322,0.4352304935455322,0.4352304935455322,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PRL,ENSG00000172179,0.42935916781425476,0.42935916781425476,0.42935916781425476,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
INSC,ENSG00000188487,0.4207870066165924,0.4207870066165924,0.4207870066165924,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ZCCHC14,ENSG00000140948,0.41702476143836975,0.41702476143836975,0.41702476143836975,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TBL2,ENSG00000106638,0.4161284565925598,0.4161284565925598,0.4161284565925598,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PCMT1,ENSG00000120265,0.40760061144828796,0.40760061144828796,0.40760061144828796,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CDIP1,ENSG00000089486,0.40630197525024414,0.40630197525024414,0.40630197525024414,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SLC5A3,ENSG00000198743,0.37789198756217957,0.37789198756217957,0.37789198756217957,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KCNE2,ENSG00000159197,0.37209904193878174,0.37209904193878174,0.37209904193878174,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SNX24,ENSG00000064652,0.3555954694747925,0.3555954694747925,0.3555954694747925,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LATS1,ENSG00000131023,0.3535531163215637,0.3535531163215637,0.3535531163215637,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CACNA1B,ENSG00000148408,0.3486166000366211,0.3486166000366211,0.3486166000366211,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MDK,ENSG00000110492,0.34706565737724304,0.34706565737724304,0.34706565737724304,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GPATCH2L,ENSG00000089916,0.33966773748397827,0.33966773748397827,0.33966773748397827,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TRIM32,ENSG00000119401,0.3240083158016205,0.3240083158016205,0.3240083158016205,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ZDHHC8,ENSG00000099904,0.32142260670661926,0.32142260670661926,0.32142260670661926,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
C3orf38,ENSG00000179021,0.31176960468292236,0.31176960468292236,0.31176960468292236,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CACNA1A,ENSG00000141837,0.30306488275527954,0.30306488275527954,0.30306488275527954,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
HMOX2,ENSG00000103415,0.3012683689594269,0.3012683689594269,0.3012683689594269,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CHRM4,ENSG00000180720,0.300988107919693,0.300988107919693,0.300988107919693,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
HOXB3,ENSG00000120093,0.2839864194393158,0.2839864194393158,0.2839864194393158,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SPINK2,ENSG00000128040,0.27200520038604736,0.27200520038604736,0.27200520038604736,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CALCB,ENSG00000175868,0.26398909091949463,0.26398909091949463,0.26398909091949463,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LRP11,ENSG00000120256,0.26322951912879944,0.26322951912879944,0.26322951912879944,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SMG6,ENSG00000070366,0.2605522572994232,0.2605522572994232,0.2605522572994232,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CCS,ENSG00000173992,0.2580924332141876,0.2580924332141876,0.2580924332141876,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PLEKHH2,ENSG00000152527,0.25240954756736755,0.25240954756736755,0.25240954756736755,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MPLKIP,ENSG00000168303,0.240963876247406,0.240963876247406,0.240963876247406,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RIN2,ENSG00000132669,0.240963876247406,0.240963876247406,0.240963876247406,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GATA6,ENSG00000141448,0.22684246301651,0.22684246301651,0.22684246301651,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TGFB3,ENSG00000119699,0.22039727866649628,0.22039727866649628,0.22039727866649628,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CFDP1,ENSG00000153774,0.21850670874118805,0.21850670874118805,0.21850670874118805,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
WDR12,ENSG00000138442,0.20753377676010132,0.20753377676010132,0.20753377676010132,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SMIM11,ENSG00000205670,0.2029867172241211,0.2029867172241211,0.2029867172241211,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
POU4F3,ENSG00000091010,0.1991807073354721,0.1991807073354721,0.1991807073354721,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TGFB1,ENSG00000105329,0.19578304886817932,0.19578304886817932,0.19578304886817932,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ONECUT2,ENSG00000119547,0.1897633820772171,0.1897633820772171,0.1897633820772171,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SERPINA6,ENSG00000170099,0.185841366648674,0.185841366648674,0.185841366648674,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ATG10,ENSG00000152348,0.17860783636569977,0.17860783636569977,0.17860783636569977,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
STAT6,ENSG00000166888,0.1724325567483902,0.1724325567483902,0.1724325567483902,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
JPH3,ENSG00000154118,0.16592930257320404,0.16592930257320404,0.16592930257320404,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SKIDA1,ENSG00000180592,0.16540084779262543,0.16540084779262543,0.16540084779262543,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FGF23,ENSG00000118972,0.16273637115955353,0.16273637115955353,0.16273637115955353,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ACTR10,ENSG00000131966,0.16009333729743958,0.16009333729743958,0.16009333729743958,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NMRAL1,ENSG00000153406,0.1581559181213379,0.1581559181213379,0.1581559181213379,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CEMIP,ENSG00000103888,0.1574677675962448,0.1574677675962448,0.1574677675962448,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SUGP1,ENSG00000105705,0.15431515872478485,0.15431515872478485,0.15431515872478485,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CBR1,ENSG00000159228,0.15110085904598236,0.15110085904598236,0.15110085904598236,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ADRA2B,ENSG00000274286,0.14990098774433136,0.14990098774433136,0.14990098774433136,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FHAD1,ENSG00000142621,0.14962397515773773,0.14962397515773773,0.14962397515773773,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LOX,ENSG00000113083,0.146678626537323,0.146678626537323,0.146678626537323,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ARMS2,ENSG00000254636,0.14321324229240417,0.14321324229240417,0.14321324229240417,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
DGKZ,ENSG00000149091,0.1344272792339325,0.1344272792339325,0.1344272792339325,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
EPHX2,ENSG00000120915,0.12872624397277832,0.12872624397277832,0.12872624397277832,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PPIC,ENSG00000168938,0.11686558276414871,0.11686558276414871,0.11686558276414871,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NUP43,ENSG00000120253,0.11674356460571289,0.11674356460571289,0.11674356460571289,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NARS1,ENSG00000134440,0.11610688269138336,0.11610688269138336,0.11610688269138336,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
REST,ENSG00000084093,0.11392930895090103,0.11392930895090103,0.11392930895090103,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SNCAIP,ENSG00000064692,0.10897891223430634,0.10897891223430634,0.10897891223430634,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TNFSF12,ENSG00000239697,0.10514047741889954,0.10514047741889954,0.10514047741889954,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
BEST1,ENSG00000167995,0.10455290228128433,0.10455290228128433,0.10455290228128433,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
AMBRA1,ENSG00000110497,0.10449264943599701,0.10449264943599701,0.10449264943599701,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CGGBP1,ENSG00000163320,0.10146767646074295,0.10146767646074295,0.10146767646074295,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PSMA3,ENSG00000100567,0.10035718977451324,0.10035718977451324,0.10035718977451324,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RBBP8,ENSG00000101773,0.10035339742898941,0.10035339742898941,0.10035339742898941,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ENSG00000293606,ENSG00000293606,0.09983744472265244,0.09983744472265244,0.09983744472265244,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MRPS6,ENSG00000243927,0.09983744472265244,0.09983744472265244,0.09983744472265244,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
HDGFL1,ENSG00000112273,0.09909936785697937,0.09909936785697937,0.09909936785697937,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CD28,ENSG00000178562,0.09782998263835907,0.09782998263835907,0.09782998263835907,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
C21orf140,ENSG00000222018,0.09705391526222229,0.09705391526222229,0.09705391526222229,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FGF6,ENSG00000111241,0.09579929709434509,0.09579929709434509,0.09579929709434509,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RBM4,ENSG00000173933,0.09376965463161469,0.09376965463161469,0.09376965463161469,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MAU2,ENSG00000129933,0.09322858601808548,0.09322858601808548,0.09322858601808548,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
HOXB2,ENSG00000173917,0.091854527592659,0.091854527592659,0.091854527592659,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GPAT2,ENSG00000186281,0.09088225662708282,0.09088225662708282,0.09088225662708282,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LEPR,ENSG00000116678,0.09039392322301865,0.09039392322301865,0.09039392322301865,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
OGFRL1,ENSG00000119900,0.0886332094669342,0.0886332094669342,0.0886332094669342,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KATNA1,ENSG00000186625,0.08789430558681488,0.08789430558681488,0.08789430558681488,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CDK13,ENSG00000065883,0.08323874324560165,0.08323874324560165,0.08323874324560165,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
BIRC3,ENSG00000023445,0.08118885010480881,0.08118885010480881,0.08118885010480881,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
DPP3,ENSG00000254986,0.08084690570831299,0.08084690570831299,0.08084690570831299,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SPTBN2,ENSG00000173898,0.08082230389118195,0.08082230389118195,0.08082230389118195,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
DNAJC6,ENSG00000116675,0.08042829483747482,0.08042829483747482,0.08042829483747482,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ARAP2,ENSG00000047365,0.08000810444355011,0.08000810444355011,0.08000810444355011,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LRRIQ3,ENSG00000162620,0.08000810444355011,0.08000810444355011,0.08000810444355011,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CSF1R,ENSG00000182578,0.07975852489471436,0.07975852489471436,0.07975852489471436,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IER3IP1,ENSG00000134049,0.07963115721940994,0.07963115721940994,0.07963115721940994,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
